price,location,brand,model,km_driven,age,brand_model,description,xe_zin,xe_da_thay_doi,xe_co,xe_pkl,xe_chinh_chu,xe_nang_cap,log_km,km_per_year,vehicle_type_num,engine_capacity_num,origin_num,vtype_Tay ga,vtype_Xe số,engine_50 - 100 cc,engine_Dưới 50 cc,engine_Trên 175 cc,origin_Mỹ,origin_Nhật Bản,origin_Other,origin_Thái Lan,origin_Trung Quốc,origin_Việt Nam,origin_Đài Loan,origin_Đức,origin_Ấn Độ,vtype_display,is_outlier,cluster,vehicle_type_display,cluster_label
12.5,Quận 10,Honda,Winner,40000,7,Honda Winner,winner v nguyên bản e cần đổi tay ga nên bán winner nguyên bản biển số xe e mua của cửa hàng có giấy mua bán btc sang tên đc mà mất phí xe e mới thay nhớt nhông sên dĩa mới đổ xăng là chạy,True,True,False,False,False,False,10.596659732783579,5000.0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay côn/Moto,False,0,Tay côn/Moto,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
26.6,Quận 10,Honda,Air Blade,9000,10,Honda Air Blade,air blade pbdb air blade xe nguyên bản từ a đến z bảo trì hàng tháng anh em thiện chí alo minh,True,False,False,False,False,False,9.105090961257085,818.1818181818181,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
18.5,Quận 10,Yamaha,Nvx,38000,8,Yamaha Nvx,nvx chính chủ bs vip thần tài v chính chủ nvx chính chủ bs vip thần tài v chính chủ xe náy làm ăn lên nhe do e lên đời bán rẻ xe còn gất còn mới đẹp may siêu êm ái mạnh bao nguyên bản nguyên con bao thợ xe tets các kiểu sang tên ủy quyền đều được,True,False,False,False,True,False,10.545367754151743,4222.222222222223,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
28.5,Quận 10,Honda,Vario,6400,7,Honda Vario,vario chính chủ biển số thành phố xe bao nguyên bản đep chính chủ vario chính chủ biển số thành phố xe bao nguyên bản đep chính chủ xe bao nguyên bản bao êm ái bao thợ xe tets các kiểu chính chủ sang tên uy quyền điều được do lên đời dư xe em bán bớt,True,False,False,False,True,False,8.764209507142004,800.0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
34.0,Quận 10,Honda,Vario,35000,7,Honda Vario,vario một đời chủ vario máy nắp chưa chạm một đời chủ xe đi kỹ còn mới đẹp nhẹ êm ái bao uỷ quyền công chứng trong ngày liên hệ anh trí xem xe tại đc đ phường quận,False,False,False,False,True,False,10.463131911491967,4375.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
38.0,Quận 10,Honda,Vario,1600,1,Honda Vario,bán xe máy vairo mới mua biển tỉnh xe biển tỉnh mới đi chưa va chạm trầy trước còn nguyên bản,True,False,False,False,False,False,7.3783837129967145,800.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
26.0,Quận 10,Honda,Vision,18000,4,Honda Vision,bán xe vision còn mới đẹp chính chủ cần bán lại xe vision chính chủ sáng tên cái rụp,False,False,False,False,True,False,9.798182590890704,3600.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
19.0,Quận 10,Honda,Air Blade,19020,7,Honda Air Blade,bán xe airblade ðời bs bán xe như hình xe nguyên bản còn mới động cơ êm ái ái chưa đụng chạm giấy tờ đầy đủ bao tranh chấp ace muốn sang tên thì nhờ dich vụ nha ưu tiên ace ở đaknong bs b,True,False,False,False,False,False,9.85329891095284,2377.5,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
36.5,Quận 10,Honda,SH Mode,42000,8,Honda SH Mode,shmore pbđb đời xe chính chủ đứng tên thẻ chủ quyền lớn tuổi nên sử dụng rất kỷ xe có dán keo chưa từng sửa chữa gì đúng chất xe nhà đi từ đó tới giờ không dọn xe hoặc tân trang gì cả máy và nước sơn nguyên bản hoàn toàn cực êm ái,True,True,False,False,True,True,10.645448706505872,4666.666666666667,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
18.5,Quận 10,Yamaha,Janus,23200,4,Yamaha Janus,bán janus bản đặc biệt xám nhám smartkey chủ mình muốn đổi xe nên bán xe janus màu xám nhám bảng đặc biệt có smartkey bs thành phố hcm xe đi được khuyến mãi máy móc còn ngon lành vì mình bảo trì xe rất chạy tốt và đầy đủ theo sổ bảo dưỡng định kỳ từ lúc mua đến giờ mình giữ máy và xe kỹ nhưng sử dụng kỹ thế nào thì xe cũng có trầy sướt dàn áo một chút vì là màu xám nhám nó khá là dễ bị xướt và nhà mình khá chật khoảng dắt xe ra vào nên lúc dắt ra vô lâu lâu hay bị cọ vào tường hai bên mua về có thể di dán tem trùm hay đi sơn dặm lại các chỗ trầy sướt khoảng không máy móc còn rất nhanh mạnh và ổn định cực kỳ tiết kiệm xăng đã thay lốp không ruột xe mới mua bảo hành năm hồi trước tết và mới vừa thay nhớt blue core tuần trước để đi chơi cần giờ mua về là chạy không cần phải làm gì nữa trừ khi thích còn mới đẹp hơn thì ra dán decal tem trùm lại anh em xem và coi xe trực tiếp tại nhà mình xe chính chủ mình đứng bán và ra sang tên nhé không phải cò lái sài giấy ủy quyền đâu nên xe thế nào để y vậy không tút hay xào nấu lại để bán như cò lái giảm giá nhẹ vui vẻ thôi ạ anh em trả giá quá đáng mình xin không reply cảm ơn anh em,False,True,False,False,True,False,10.05195066017375,4640.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
72.9,Quận 10,Honda,SH,15000,7,Honda SH,cần bán honda sh i abs xe còn mới đẹp biển số thành phố c xe còn mới đẹp máy móc nguyên bản nhà sản xuất chưa qua sửa chữa áo còn mới đẹp trắng đen sporty hình sao xe thì như vậy xem xe tại nhà quận có bớt cho người thiện chí khi xem xe trực tiếp em cảm ơn chợ chạy tốt đã đăng tin,True,True,False,False,False,False,9.61587214452889,1875.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
7.5,Quận 10,Yamaha,Luvias,200000,12,Yamaha Luvias,xe luvias gtx biển số tp bán xe luvias gtx đăng ký chính chủ biển số tp xe vận hành chạy tốt bình thường trầy dàn áo nhẹ biển số quận đăng ký chính chủ xe nữ chạy kỹ mua xe trực tiếp không qua cò lái anh em cần mua liên hệ số điện thoại miễn tiếp cò lái,False,False,False,False,True,False,12.206077645517674,15384.615384615385,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay ga,False,0,Tay ga,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
55.0,Quận 10,Honda,SH,100000,8,Honda SH,honda sh đời mới rất mới có dán ppf bảo vệ do nhu cầu cần để lại em honda sh cho mọi người dùng giá học sinh sinh viên mua về là chạy ngay biển số thủ đức quan tâm inbox thiện chí có giảm giá,False,False,False,False,False,False,11.51293546492023,11111.111111111111,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
29.5,Quận 10,Honda,Vario,27500,6,Honda Vario,honda vario đỏ đen không c cần bán vario đỏ đen xe không chính chủ biển số sài gòn bao tranh chấp máy móc nguyên nguyên bản không đụng chạm có giảm giá,True,False,False,False,True,False,10.221977646629885,3928.5714285714284,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
21.5,Quận 10,Yamaha,Exciter,15000,5,Yamaha Exciter,yamaha exciter date led xe nguyên bản còn mới đẹp cần bán exciter xe đi không máy móc nguyên bản êm ái bs sg không c có bộ uỷ quyền củ bao tranh chấp xe đang ở hcm quận có giảm giá nhẹ,True,False,False,False,False,False,9.61587214452889,2500.0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
33.0,Quận 10,Piaggio,Vespa S125,54000,9,Piaggio Vespa S125,bán xe vespa sprint màu ghi cần bán xe vespa năm mua tại hãng sapa boe hành thường xuyên tại hãng địa chỉ xem xe tại quận cầu vượt xe chính chủ,False,False,False,False,True,False,10.896757843893464,5400.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
3.5,Quận 10,SYM,Angela,8700,19,SYM Angela,bán xe sym angel dư dùng cấn bán xe số sym angel biển số thành phố dành cho ai mua về đi tạm giá rẻ y,False,False,False,False,False,False,9.071193240566025,435.0,2,1,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
20.0,Quận 10,Honda,Air Blade,48000,7,Honda Air Blade,bán xe air blade đã xử dụng chính chủ bán xe air blade chính chủ đã qua sử dụng,False,False,False,False,True,False,10.778977123006351,6000.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
6.0,Quận 10,Honda,Wave,15972,14,Honda Wave,đang dư chiếc xe wave rsx nhà dư chiếc xe wave rsx dàn vỏ còn mới xe chạy êm ái không chạy thường xuyên cần bán cho gọn nhà giấy tờ xe đầy đủ để lại cho người hữu duyên,False,False,False,False,False,False,9.678655075789957,1064.8,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Xe số,False,3,Xe số,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
29.0,Quận 10,Honda,SH Mode,56000,10,Honda SH Mode,shmode chính chủ biển số còn mới đẹp xe chính chủ biến số còn mới đẹp giá cả thương lượng,False,False,False,False,True,False,10.933124826700707,5090.909090909091,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
7.0,Quận 10,Honda,Wave,55000,13,Honda Wave,wave xe c ace nào cần bớt lộc cho a chị e,False,False,False,False,False,False,10.915106645867503,3928.5714285714284,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
66.0,Quận 10,Yamaha,XSR,14000,3,Yamaha XSR,bán xsr chính chủ xe lướt máy móc cực kì êm ái xe biển số thành phố hồ chí minh máy móc còn cực êm ái mọi thứ trên xe còn mới nhớt thay định kì bao check xe khi đến mua xe chưa bị té ngã đâm đụng dàn ngoài được dán keo trong giao dịch và coi xe tại hai địa chỉ quận và quận,False,False,False,False,True,False,9.546884034617925,3500.0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
13.0,Quận 10,Honda,Wave,70000,6,Honda Wave,honda wave a dư dùng nên cần ra đi xe wave a mày xanh đen trạng thái xe chạy tốt máy móc êm ái nguyên bản còn mới đẹp anh em qua coi xe giảm giá cho anh em mình thiện chí mua,True,False,False,False,False,False,11.156264806643742,10000.0,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
32.0,Quận 10,Honda,SH Mode,54000,11,Honda SH Mode,bán xe honda sh mode đã làm máy lại chạy mạnh va nhanh mạnh bán xe honda sh mode đã làm máy lại chạy mạnh va nhanh mạnh mình bán tại nhà ở quận,False,True,False,False,False,False,10.896757843893464,4500.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
32.0,Quận 10,Honda,Vario,54000,7,Honda Vario,vario chính chủ mỗi sáng thức dậy bạn có hai sự lựa chọn một là ngủ tiếp để mơ về giấc mơ bạn đang mơ dở hay là thức dậy đi cày để biến ước mơ ấy thành hiện thực hàng về trong đêm vario đời cần ra đi tình trạng quãng đường không máy mới làm lại biển số thành phố nút thần tài lớn dễ thương xe c sang tên uỷ quyền nốt nhạc giá ra đi x x tiểu học anh em liên hệ ép giá gặp bé bi cm tks anh em chia sẽ bài phụ,False,True,False,False,True,False,10.896757843893464,6750.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
34.0,Quận 10,Honda,SH Mode,56000,10,Honda SH Mode,honda sh mode chính chủ biển số còn mới đẹp xe chính chủ biển số còn mới đẹp giá cả có thể thương lượng xe tình trạng còn mới đẹp,False,False,False,False,True,False,10.933124826700707,5090.909090909091,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
23.0,Quận 10,Honda,Winner X,28000,5,Honda Winner X,bán xe winner x bản cao nhất năm bán xe winner x bản cao xe mới chạy khuyến mãi xe còn mới và mới bảo dưỡng định kỳ đầy đủ thay nhông sên đĩa cho người mới sử dụng liên hệ luật sư sơn,False,False,False,False,False,False,10.239995502805316,4666.666666666667,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
3.8,Quận 10,Yamaha,Nouvo,10000,16,Yamaha Nouvo,em cần bán xe nouvo em cần bán chiếc nouvo bs tỉnh giấy đăng ký gốc xe em bị rớt bên biển số chỉ cần hàn lại là như mới anh chị nào thiện chí mua thì em giảm giá thêm xăng cộ nha,False,False,False,False,False,False,9.210440366976517,588.2352941176471,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
2.2,Quận 10,Honda,Wave,100000,16,Honda Wave,cần bán xe wave như hình điện đề đầy đủ căm niềng mới rút đề cái nổ áo mới thay lưu ý tin còn xe còn bán quận gọi dùm,False,False,False,False,False,False,11.51293546492023,5882.35294117647,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
8.5,Quận 10,Honda,Wave,110000,13,Honda Wave,cần bán xe wave s nhà dư xe không đi cần bán lại xe wave s ace ai cần xe đi lại liên hệ em ạ tình trạng xe ok hết ạ máy móc êm ái ru về chỉ việc đổ xăng là chạy thôi ạ,False,False,False,False,False,False,11.608244735642321,7857.142857142857,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
10.0,Quận 10,Honda,Click,5,17,Honda Click,click chín chủ máy nguyên bản xe máy móc êm ái áo còn mới đẹp cần bán cho khách mua đi,True,False,False,False,False,False,1.791759469228055,0.2777777777777778,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay ga,False,4,Tay ga,Tay Ga Mới - Ít Sử Dụng (Như Mới)
13.0,Quận 10,Honda,Wave,60000,6,Honda Wave,wave a màu xanh đen để lại xe wave cho anh em thiện chí xe còn mới đẹp như hình đời cuối giá còn thương lượng,False,False,False,False,False,False,11.002116507732017,8571.42857142857,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
53.0,Quận 10,Yamaha,Exciter,100000,15,Yamaha Exciter,nhượng lại đam mê nhượng lại đêm mê xe trưng bày không dùng tới xe mới dọn toàn đồ nguyên bản áo mới hãng xe chính chủ két nước bô nguyên bản moi bộ điện cổ titan chuẩn máy kck lòng rodai khuyến mãi coi như xe mới dọn có hoá đơn bảo hành máy xe mua dọn mới ra trieu trật chỗ nhượng lại triệu không bàn cãi chất lượng xem xe quận tphcm,True,False,True,False,True,True,11.51293546492023,6250.0,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Xe số,False,3,Xe số,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
32.0,Quận 10,Honda,Vision,1200,1,Honda Vision,xe trùm mền xe trùm mền không sử dụng nên bán đăng ký khuyến mãi chính chủ liên hệ mr linh,False,False,False,False,True,False,7.0909098220799835,600.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
8.0,Quận 10,Honda,other,48000,12,Honda other,bán xe mojet xe nhà bảo dưỡng định kỳ thay nhớt thường xuyên có trầy xước nhẹ xe chính chủ,False,True,False,False,True,False,10.778977123006351,3692.3076923076924,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
14.5,Quận 10,Yamaha,Exciter,100000,9,Yamaha Exciter,exciter dư chạy nhượng lại cho anh em đi cày xe nguyên bản có rã làm lại để khoẻ xe xe mua từ cửa hàng có giấy đăng ký anh em có thể thương lượng ra giấy bao xanh không phạt nguội anh em đi chạy grap đi hết bài,True,False,False,False,False,False,11.51293546492023,10000.0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay côn/Moto,False,3,Tay côn/Moto,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
23.0,Quận 10,Piaggio,Vespa,30000,14,Piaggio Vespa,piaggio vespa lxv biển số tp một đời chủ bán lxv máy vie biển số thành phố chính chủ cần bán xe chính chủ phun xăng điện tử nhập khẩu từ ý xe trầy xước như hình máy móc nguyên nguyên bản chạy rất nhẹ êm ái chính chủ công chứng xem xe tại nhà,True,False,False,False,True,False,10.308985993422082,2000.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
21.9,Quận 10,Honda,Winner X,16700,3,Honda Winner X,winner x v cbs smartkey xe chạy giữ gìn bảo dưỡng định kỳ nhớt xịn chạy rất bóc có gắn ít trang bị smartkey đời mới có chống trộm xe biển số thành phố đủ giấy tờ cần bán do có nhu cầu đổi sang pg nhận giao lưu pg,False,False,False,False,False,False,9.723223876851618,4175.0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay côn/Moto,False,3,Tay côn/Moto,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
10.5,Quận 10,Honda,Wave,40000,14,Honda Wave,xe chính chủ công chứng xe wave rsx bánh đúc xe hang honda bs tp hcm chính chủ dong này máy chất ít hao xăng xe nhà sử dụng giữ cẩn thận giao dịch xong công chứng cho khách mua,False,False,False,False,True,False,10.596659732783579,2666.6666666666665,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
32.0,Quận 10,Honda,SH Mode,55000,10,Honda SH Mode,xe honda sh mode giấy tờ đầy đủ xe chính chủ giá có thể thương lượng không biển số biển số thu hồi cho xe mới,False,False,False,False,True,False,10.915106645867503,5000.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
15.0,Quận 10,Kymco,Candy Hi,6000,2,Kymco Candy Hi,xe kymco chính chủ còn mới ít đi ạp xe chính chủ kymco kpipe xe mới biển số thành phố chủ candv gdtt tại quận hcm thiện chí có giảm giá ạ còn mới ạ xe ít đi,False,False,False,False,True,False,8.699681400989514,2000.0,2,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Xe số,False,3,Xe số,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
15.5,Quận 10,Honda,Dream,100000,46,Honda Dream,dream thái như hình ca vẹt bao tranh chấp dream thái như hình xe còn cứng máy chạy im ru mạnh mẻ mua về chỉ đổ xăng đi bán xe giao giấy đăng ký viết giấy bao tranh chấp anh em có nhu cầu đến xem lấy,False,False,False,False,False,False,11.51293546492023,2127.659574468085,2,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
21.0,Quận 10,Honda,Air Blade,103000,8,Honda Air Blade,cần ra đi nhanh em xe air blade mình cần ra đi nhanh em xe air blade anh em nào có nhu cầu liên hệ hoặc qua xem trực tiếp đều được ra đi nhanh gọn lẹ miễn trả giá dùm xe đi tuỳ hơn khuyến mãi nhưng bảo dưỡng định kỳ rất kỹ xe dùng chìa khoá cơ không có smart key giá mong muốn củ,False,False,False,False,False,False,11.542493975902508,11444.444444444445,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
11.0,Quận 10,Honda,Air Blade,33333,13,Honda Air Blade,ra đi air blade nguyên nguyên bản chính chủ xe nguyên bản máy móc êm ái ái do dư dùng nên ra đi sơn team còn mới liên hệ a đức,True,False,False,False,True,False,10.414333176102122,2380.9285714285716,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
29.753,Quận 10,Honda,PCX,70000,8,Honda PCX,honda pcx xám bạc chính chủ chính chủ bs quận tohcm xe chính chủ vận hành chạy tốt đầm êm ái hữu duyên hữu bán đang sử dụng xem xe sau giờ làm chung cư quận tphcm,False,False,False,False,True,False,11.156264806643742,7777.777777777777,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
33.0,Quận 10,Yamaha,Exciter,27000,3,Yamaha Exciter,exciter mới đi khuyến mãi bảo dưỡng định kỳ triệu có hoá đơn mình cần bán exciter xe nhà đi mới bảo dưỡng định kỳ hãng hơn triệu có hoá đơn đầy đủ về chỉ việc chạy xem xe tại quận ạ,False,False,False,False,False,False,10.203629181337648,6750.0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
42.0,Quận 10,Honda,Vario,400,1,Honda Vario,cần bán vario đki quãng đường khuyến mãi do thua banh nên bán xe mới chạy đc khuyến mãi còn mới tinh mua từ hãng biển số thành phố dễ thương như dắt hãng đẩy lẹ triệu anh em ai qtam nhanh lẹ còn bớt chút xăng xe,False,False,False,False,False,False,5.993961427306569,200.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
2.7,Quận 10,Yamaha,Jupiter,123987,19,Yamaha Jupiter,bán xe ju v huyền thoại máy xe tôi còn êm ái đủ điện đèn đề bánh mâm xe chắc nịch chạy đầm xe đồ nguyên nguyên bản ạ dòng ju v thì bao bền trâu bò chấp đời mới chạy năm ạ bạn nào hiểu xe giùm hãy gọi tôi ạ,True,False,False,False,False,False,11.727940065710701,6199.35,2,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
20.0,Quận 10,Honda,Beat,66000,3,Honda Beat,honda beat do không chạy nữa nên bán lại cho ai cần,False,False,False,False,False,False,11.097425172408931,16500.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
37.5,Quận 10,Honda,Lead,21000,3,Honda Lead,lead trắng mới chính chủ cần bán lead em muốn lên đời lead xe mua head phát tiến cmt xe bảo dưỡng định kỳ hãng bao nguyên bản từng con ốc mua bán tại nhà cho anh em yên tâm miễn tiếp cò lái nhé,True,False,False,False,True,False,9.952325334619427,5250.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
70.0,Quận 10,Honda,SH,35000,14,Honda SH,bán honda sh mẫu ý xe honda sh hàng cục đầu biển số thành phố chính chủ nhà dư xe ít đi nên để lại cho ace nào cần liên hệ xem xe trực tiếp,False,False,False,False,True,False,10.463131911491967,2333.3333333333335,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
15.0,Quận 10,Yamaha,Exciter,100000,6,Yamaha Exciter,exciter dư chạy nhượng lại cho anh em có xe đi làm hàng ngày xe mình mua tại cửa hàng nên vấn đề pháp lí bao anh em có giấy mua bán giấy xe anh em sang tên thì qua cửa hàng làm việc xe máy móc chưa chạm ra giấy bao xanh không phạt nguội anh em có thể mang biển lên check phạt nguội giá quá bèo nhèo cho con ẹt nên coa bớt thì bớt chút cafe cho anh em chạy qua,False,False,False,False,False,False,11.51293546492023,14285.714285714286,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay côn/Moto,False,3,Tay côn/Moto,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
6.0,Quận 10,Honda,Dream,1000,10,Honda Dream,dream thái cũ kỹ chính chủ bán chiếc dream thái xe cũ không hư hại gì vẫn chạy bình thường ít hao xăng xe nổ êm ái đèn xi nhanh đầy đủ bình yếu đề lúc lên lúc không đạp nhẹ là nổ liền anh em sở thích lấy về độ xe lại là còn mới đẹp cảm ơn chơttot,False,False,False,False,True,True,6.90875477931522,90.9090909090909,2,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Xe số,False,4,Xe số,Tay Ga Mới - Ít Sử Dụng (Như Mới)
11.5,Quận 10,Yamaha,Sirius,500,10,Yamaha Sirius,sirus fi xe sirus fi đã làm máy zz máy bao êm ái dùng đi tour xa như đà lạt anh em về chỉ cần thay nhớt ròi chạy,False,True,False,False,False,False,6.2166061010848646,45.45454545454545,2,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
54.9,Quận 10,Honda,Air Blade,3500,1,Honda Air Blade,cần bán air blade chính chủ đen bóng biển số thành phố c xe hiện tại full keo lăn bánh được khuyến mãi gần như mới mọi người xem xe tại nhà có bớt uỷ quyền công chứng sang tên đều được,False,False,False,False,True,False,8.160803920954665,1750.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
